0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
0.011967141881685944,0.012981080790986442,0.010356128805194955,0.011205086102310665,0.013391878359080109,0.01605832820950253,0.019075130261607703,0.021433237500043667,0.021744438986737773,0.018708067064729487,0.004037470574435555,0.003352770682877462,0.0005444959513987424,0.0007759436218497221,0.005551316961364239,0.014043528952835553,0.3235838885356481,0.03810266129846244,0.33453237410071945,0.5799086757990868,0.2606635071090047,0.09597523219814241,0.4646924829157176,0.4661596958174905,0.008190515049489496,0.03450909904713629,0.015083896215288944,0.007811319593603802,0.012467799737430365,0.20233463035019456,0.2006079027355623,0.18478260869565213,0.2088333363051192,0.012847532990579294,0.012779148168435105,0.014243719378713646,0.2088333363051192,0.16522530723714157,0.19704132987646789,0.22174696082845569,0.2035550458715596,0.2284263959390863,0.15736040609137047,0.21568627450980404,0.019714709202842587,0.03107761850260235,0.02404005853571879,0.02013706801241295,0.020569572082649847,0.019764607147909747,0.007525870178739417,0.014270534655471871,0.021370184723536807,0.7614130434782609,0.76,0.7454545454545454,0.12634088200238378,0.014395457602925526,0.5878962536023056,0.01933772763586651,0.43362831858407086,0.021948880246007777,0.3877551020408163,0.024093054758827552,0.3230769230769231,0.014807985517533947,0.34090909090909083,0.01586453737545371,0.8
0.006973038962113844,0.007876614766554409,0.006065319716977435,0.0058169498567735905,0.008062532961205033,0.00953300525502129,0.011013452561113276,0.013152333010783866,0.00975650831520595,0.010501027785157943,0.0033264033264033266,0.0035937295615236864,0.0003866243441884562,0.0008397198099469595,0.004708563840145056,0.008102329000255905,0.33337019323805045,0.0052766157883521935,0.3453237410071942,0.5388127853881279,0.2890995260663507,0.11145510835913314,0.4935459377372817,0.4996197718631179,0.0081528622303887,0.013475781645460146,0.010470832886601621,0.004117142698374866,0.00910123123868999,0.2587548638132296,0.30243161094224924,0.2826086956521739,0.1599682613269618,0.007105004264793754,0.007167490330678737,0.005829250495152715,0.1599682613269618,0.16613563950842059,0.09714808601494584,0.10963529941467809,0.11983944954128445,0.14297800338409472,0.07614213197969538,0.11764705882352944,0.00944993295249708,0.01655386282107949,0.0096174278760094,0.00697996809103221,0.008174573964782744,0.007869542204279871,0.005644402634054563,0.008087655536784975,0.011546331969125353,0.3809782608695652,0.66,0.6545454545454545,0.030989272943980926,0.008266126867533419,0.6311239193083575,0.011572224753893,0.5486725663716814,0.01464178682239186,0.5034013605442177,0.016476719031854527,0.4051282051282052,0.009636426258290245,0.40909090909090906,0.009997350302612265,0.4000000000000001
0.0022760661300668334,0.0022080346312800068,0.001664687495383896,0.0017598670411461306,0.002264323680514817,0.002665412955239286,0.0036931692143881774,0.004364897768120701,0.0033288892007578416,0.0033665207724469675,0.00011001723063979874,0.0006196085450902907,6.314864288411451e-05,3.1888094048618716e-05,0.0009417127680290112,0.0024432563847761675,0.32782738506620956,0.0009084078190361905,0.3633093525179856,0.6392694063926941,0.2488151658767772,0.09597523219814241,0.4115413819286257,0.41292775665399245,0.0016765773450518036,0.006419493006190755,0.0022777733104606696,0.0012904819835396957,0.0033027002093460596,0.3190661478599222,0.35410334346504563,0.3462732919254658,0.11756682060517448,0.0017925567715988296,0.0017586339717188947,0.002485145418534348,0.11756682060517448,0.19890760127446516,0.10995882263230133,0.12787032868077441,0.1995412844036697,0.23857868020304573,0.24873096446700504,0.4117647058823529,0.003277593986929283,0.004528267366295397,0.008369835553417136,0.002340099258341032,0.004383980677840953,0.002556307311582598,0.0,0.00251562294669278,0.004101511293597999,0.3983695652173913,0.96,0.9636363636363636,0.07866507747318235,0.0024794970015252905,0.6887608069164266,0.0036589528035129,0.6991150442477876,0.005154295361134174,0.707482993197279,0.006316997145601946,0.48717948717948717,0.003227893028003074,0.4318181818181819,0.0030871077501545656,1.0000000000000002
0.0027519708663535348,0.0033725792120318523,0.0024546433670359765,0.00217336588055277,0.002655413933479103,0.0032396903802405686,0.004004712586450822,0.004714229322191985,0.005504175145603817,0.00420664774236852,0.00021032705857608583,0.001562790441505511,0.00011663167716351762,8.503491746298324e-05,0.0012002847484030787,0.003080343651085968,0.3300666242777762,0.010334540805454933,0.3920863309352518,0.589041095890411,0.2962085308056872,0.08978328173374613,0.4555808656036447,0.4555133079847909,0.00173545266219123,0.006499974937644153,0.003311398806332868,0.0018356072911772825,0.002573182414930987,0.19066147859922178,0.22492401215805474,0.21273291925465837,0.23270866394451079,0.0028812911548703243,0.0029170327509070925,0.0021515688522881268,0.23270866394451079,0.22075557578516158,0.060240963855421714,0.08374606033318321,0.08600917431192662,0.1116751269035533,0.04568527918781723,0.10784313725490202,0.004085620183212695,0.0019376304720323204,0.006697653624660782,0.002142611300075119,0.00398756700317351,0.00269851420041303,0.0,0.0031441823423891276,0.004683632614791214,0.2891304347826087,0.28,0.3090909090909091,0.200238379022646,0.0031160136549811942,0.48126801152737747,0.0037480909189710697,0.46017699115044247,0.004935795557783998,0.47619047619047616,0.005980643541204468,0.3641025641025641,0.0034116540169102107,0.36363636363636365,0.0034824594238800823,0.8
0.0006737155744997828,0.0006674139766332475,0.0004110339494775052,0.00047941894423958155,0.0005577480312161129,0.0007220581490349459,0.0010598390030612094,0.0010689545554581309,0.0012827170023156271,0.0009283626753177743,4.691911306697299e-05,0.0001789980241371951,1.9975591116403568e-05,3.1888094048618716e-05,0.0002904944470869153,0.0006769670687830605,0.33243026566776324,0.0007345766931712405,0.4388489208633093,0.5479452054794521,0.34360189573459715,0.09907120743034056,0.5140470766894457,0.5171102661596958,0.0002539853797526415,0.0012531177923665005,0.001026366105571638,0.00044087640718793873,0.00048327005641698897,0.14396887159533073,0.21124620060790272,0.20962732919254654,0.26097926287823403,0.000701291353459214,0.000722365388220849,0.00027103096007505473,0.26097926287823403,0.21438324988620844,0.04102485892938845,0.041197658712291696,0.1118119266055046,0.1412859560067682,0.06598984771573602,0.1470588235294118,0.0010681584364483382,0.0009191736183527136,0.002820636992332637,0.0004855850894395266,0.001220124173514754,0.0005911838325627225,0.0,0.0006838749974271813,0.0011114740111713968,0.13260869565217392,0.3,0.32727272727272727,0.0834326579261025,0.0006727699337777624,0.628242074927954,0.0009390485960031805,0.46017699115044247,0.0010671990395208642,0.3129251700680272,0.000992934270515842,0.2820512820512821,0.0006489388065406311,0.36363636363636365,0.0007696740031039313,1.0000000000000002
0.003950423141385089,0.004194135957149925,0.00405125336453766,0.004374032006541405,0.0047634496530555405,0.004797896460077381,0.005905521514731763,0.007390109026378025,0.0067026875306996,0.004653839162110385,0.010493702322496098,0.002905275622534474,0.0002351964760479775,0.0015093697849679526,0.0031220172445165185,0.004765092130260299,0.33110330909794594,0.04364843495912165,0.3776978417266187,0.5799086757990868,0.2890995260663507,0.13003095975232198,0.4707668944570995,0.48060836501901144,0.004669634165209617,0.009338021994158705,0.005878430899538972,0.002182338215580297,0.006732427349820814,0.4066147859922179,0.4711246200607903,0.4875776397515527,0.1262414635451028,0.0033954806230784822,0.003420462403710144,0.0028854372980298133,0.1262414635451028,0.12471552116522527,0.11270398047887753,0.14835659612787022,0.12327981651376146,0.15989847715736039,0.06598984771573602,0.0980392156862746,0.007105380832095561,0.006817028022026859,0.005336036866563248,0.0045928862274659315,0.00482349943188898,0.004384181821499173,0.003292568203198495,0.004798999529767908,0.006668844067028381,0.019021739130434784,0.18,0.19999999999999998,0.07389749702026222,0.004957225550351954,0.6397694524495676,0.0069961503774308015,0.584070796460177,0.009078091829717354,0.5374149659863946,0.010350936606560737,0.48717948717948717,0.006433734737337293,0.4772727272727273,0.006380303074910731,1.0000000000000002
0.005061143412857704,0.005456331192282209,0.004694136151142321,0.004768220916249505,0.005507113694677024,0.007699146011183861,0.009514889505622076,0.01087469127823909,0.009543189951582346,0.008575363919846741,0.0007021687955540096,0.0013700233385885317,0.0003782474833977063,0.00025510475238894973,0.003565739531825103,0.006344451056992889,0.32961048295690154,0.003594379086433322,0.3093525179856115,0.4794520547945206,0.2985781990521327,0.09907120743034056,0.46545178435839035,0.467680608365019,0.002728117893030395,0.010728806248221806,0.007944006647367855,0.006585132086112348,0.00486392506120711,0.15953307392996108,0.1975683890577508,0.18788819875776394,0.27913093094164004,0.006153724544360183,0.006155116785467896,0.006125299697696237,0.27913093094164004,0.18161128812016386,0.2803111178892787,0.2910850968032418,0.27293577981651385,0.2842639593908629,0.2335025380710659,0.23529411764705888,0.01051856964927303,0.014444437951552636,0.005922209650443106,0.01191690435853084,0.00547547392162457,0.010700476608851334,0.011288805268109126,0.0063951366602121905,0.009948831091499697,0.23804347826086958,0.64,0.6363636363636364,0.133492252681764,0.006621844811959794,0.39769452449567727,0.007242114375165644,0.3893805309734513,0.00946909147781767,0.34013605442176875,0.010247265975068365,0.25128205128205133,0.006079863575841836,0.2954545454545455,0.006927066027935381,0.6000000000000001
0.005260609571892652,0.005013271611663523,0.0027564964236835195,0.003565012538137111,0.0030361343691299426,0.0026010938836391424,0.0030158581491760367,0.002864518743384534,0.002461581643393446,0.004339910226112734,0.00018524960159201404,0.019545207327903727,0.0001269416596752098,0.0014455935968707152,0.002732563150619775,0.0034918082135768267,0.33489066430763276,0.0010766314892280777,0.5539568345323741,0.29680365296803657,0.5521327014218009,0.11455108359133127,0.4449506454062263,0.4517110266159696,0.0019798536879909417,0.005174846996082507,0.004212680032879453,0.0014144784730613035,0.0028570414789057235,0.17315175097276264,0.16717325227963528,0.15683229813664593,0.34097676657810744,0.002627019498119149,0.0026255949762417964,0.0026561034087355362,0.34097676657810744,0.20573509330905776,0.03797468354430378,0.056506078343088684,0.0,0.008460236886632888,0.010152284263959366,0.03921568627450989,0.003423002669182764,0.004407980397186448,0.006570772350325583,0.0018953457426257449,0.0030244887843586736,0.0027477924066501686,0.0018814675446848542,0.003588983111226514,0.002705086673865419,0.907608695652174,0.88,0.8727272727272727,0.054827175208581644,0.0029790848888874852,0.6051873198847264,0.004068892799737638,0.2300884955752212,0.003307397023342679,0.19727891156462588,0.003499459760820334,0.2358974358974359,0.002657708930994073,0.2272727272727273,0.002775873453817457,0.8
0.0012845289577686275,0.0014445840606693025,0.001003179732943536,0.0010274214318912143,0.0016525044590214447,0.0021294206919047556,0.0027309339892833025,0.003879326907961616,0.0030061048347484387,0.002261407016906017,0.000783872768308566,0.0006471467026498592,3.866243441884562e-05,0.00011692301151160195,0.0007086787610252219,0.0017338313129875752,0.33137975838332456,0.0016541994235535569,0.3093525179856115,0.6255707762557078,0.22274881516587675,0.08668730650154799,0.4965831435079727,0.49581749049429663,0.0019100248234767382,0.003325174536364066,0.002298993066723848,0.00086338296407638,0.001900436433310861,0.2509727626459144,0.3069908814589666,0.29192546583850926,0.155813704687695,0.0014282824455793433,0.0014404419234157898,0.0011800271030960074,0.155813704687695,0.06873008648156576,0.10965380509379286,0.12832057631697436,0.143348623853211,0.17343485617597298,0.0862944162436548,0.12745098039215685,0.002346231681905894,0.0021411170134971384,0.0021417193367425725,0.0015327441181696494,0.0019796977696554226,0.001612124840970486,0.0,0.001769703437127436,0.003148343176071703,0.9320652173913043,0.92,0.9090909090909091,0.166865315852205,0.0018309801333287017,0.634005763688761,0.0025697517670320537,0.663716814159292,0.003677696690072979,0.5714285714285715,0.00397404087387431,0.4666666666666666,0.002323788962579962,0.5454545454545455,0.002536138928260495,1.0000000000000002
0.0010784415154462125,0.0010555955035505293,0.0009640030596339613,0.0011159807646465814,0.0009932803583808864,0.001220530953936059,0.0015054643327204343,0.001964989991650976,0.001793558346782682,0.001545732943660593,0.0004691911306697299,0.0010189118297040337,5.928239944222995e-05,0.00012755237619447486,0.00043095330062344577,0.0011888733174038426,0.3316009178116274,0.006280350353830453,0.3848920863309352,0.42465753424657543,0.3744075829383886,0.13622291021671828,0.43963553530751714,0.4501901140684411,0.0012487044007245772,0.0021271233286762063,0.0015361986705264286,0.0005308886736554762,0.0014632934747897668,0.3132295719844358,0.3510638297872341,0.3385093167701863,0.20887791309309417,0.0009989799929481476,0.0010084931543778775,0.0008047534660690085,0.20887791309309417,0.1665908056440601,0.0510904377001678,0.056506078343088684,0.04357798165137616,0.04483925549915402,0.030456852791878153,0.03921568627450989,0.0010523705753221712,0.0012092746813348433,0.002387060523441832,0.0007956960602059278,0.0010362775509544504,0.0009450597390147721,0.0,0.001184387186254657,0.0017413648300961166,0.8635869565217391,0.86,0.8545454545454545,0.3528009535160906,0.0012184639093541674,0.6426512968299711,0.0017241313562149764,0.5309734513274336,0.002120598091461718,0.3605442176870749,0.0019490078720566179,0.4615384615384615,0.001528891427707377,0.4545454545454545,0.0015309362684690219,1.0000000000000002
